,影片名,评论内容,评论人,推荐星数,有用数
82,超时空同居,数bug和赏巨头相映成趣，能有今天这个分数，片方真的应该感谢预告片制作公司以及演技在线的雷佳音，实名求雷大头多接几部电影,突然粉碎,还行,10
83,超时空同居,只有这个时空交错和“触不到的恋人”的设定是不错的，但之后展开的故事却毫无逻辑，男女主角毫无转折起伏的爱情戏简直是影片最失误的地方，影片的后半段剧情完全是胡来，以至于编剧似乎连基本的时空线bug都视若无睹。影片之所以会被如此过誉，离不开男女主角的银幕cp感，雷佳音的自带喜感实在太抢戏了,搬砖侠,较差,14
84,超时空同居,雷佳音，怎么可以这么逗。哈哈哈,顾盼,推荐,26
85,超时空同居,我居然很萌这对cp是怎么回事?佟丽娅太好看了，这对cp好搞笑，哈哈哈,愿赌服输,推荐,23
86,超时空同居,还可以，莫名觉得佟丽娅和雷佳音配一脸???,啵酱,推荐,23
87,超时空同居,佟丽娅很美。,有意识的贱人,较差,9
88,超时空同居,这种题材这种类型这种故事能拍得不low真是不容易。两位演员也靠谱，非常值得鼓励。,华盛顿樱桃树,还行,4
89,超时空同居,故事还是挺有趣的，但是，佟丽娅虽然美，还是有些跟不上，不过两人的互动还是挺有意思的,棒棒棒棒棒棒,还行,14
90,超时空同居,有点儿可惜不够顺滑。,贝塔先生,还行,4
91,超时空同居,很好看，搞笑不尴尬，雷佳音演技很好一人分饰两角处理得很棒。,moneyqxq,力荐,16
92,超时空同居,那么多为了偶像包袱谈恋爱乱搞都要努力藏着掖着的小鲜肉小花拍的爱情剧，真实性和可看性居然输给了当了爸妈的佟丽娅、雷佳音……我看之前是抱着随便看看的心态去的，结果故事确实薄弱了一些，但人物都还是很鲜活的。雷佳音确实可爱啊！怎么可以那么贱嗖嗖的又不惹人烦呢！,惘然,还行,13
93,超时空同居,意外的好看，非常不错。,退却荼蘼,推荐,15
94,超时空同居,丫丫太好看了！和雷佳音cp感满满啊~雷佳音业务能力还是这么强，演绎的太精彩了！故事推进自然流畅，感情变化细腻出彩，是部合格的爱情片了。,春风十里,推荐,12
95,超时空同居,算是比较讨喜的爱情喜剧电影，图个开心。雷佳音真的可爱，有他在喜剧效果自然加倍，佟丽娅是美的，只是演技还需要提升。导演是个影迷没错了，几个电影的穿越致敬蛮惊喜~,放开那个浪味仙,还行,2
96,超时空同居,我无法入戏 我感受到了 今生是无法拥有爱情了。邻座的女生看哭在男友的怀里，男生不断讲解剧情…观众也看到数度大笑。只有我 一个局外人，一点没有共鸣，甚至觉得不那么好笑。我意识到，我完了。,你们路,较差,19
97,超时空同居,感觉前面所有的戏份都是在为最后的彩蛋铺垫，而且所谓的9个彩蛋当中有8个是抖音段子合集？各种耍小聪明的设定，故事根本难以自圆其说，和《前任3》一样，只能忽悠一部分受众。雷佳音确实好，但也就是他的表演拯救了这个尬出天际的文本。拍的最好的段落，可能就是两段来到99年和18年的浮世绘。,二十二岛主,较差,12
98,超时空同居,看完想嫁雷佳音,吖土。,推荐,10
99,超时空同居,好的类型片，就是做正确的事，明确的概念故事和生动丰富的人物，并能给观众惊喜。剧本难度不低但完成度很高，老歌、钥匙扣等关键道具用得很好就是证明，雷佳音表演挑战很大。推荐推荐。,摩西不夜奔,推荐,10
100,超时空同居,搞什么，居然有点儿扎心，YY好美丽了，雷总脸好大好大好大演技也大赞，同居了解一下,深夜声咽,推荐,14
101,超时空同居,最大的逻辑点都不能自恰，却要提出悖论问题，更别说其它细节，好多可以深入讲的剧情却点到即止，也是碍于电影的篇幅吧，最好笑的已经在预告片里了。,Aspettatmi,较差,16
102,超时空同居,雷佳音挺甜啊，真的挺甜，演的特别可爱！佟丽娅个人特色没体现出来，但也不错。整体是及格了的爱情电影，新手导演拍成这样可以了！值得小朋友们谈恋爱的时候手拉手去刷一下。（专门去就不必了）,颜小兽,还行,9
103,超时空同居,不错耶，超出预期！有笑点！雷佳音怎么会这么可爱？？,远古飞行员,推荐,6
104,超时空同居,为了朋友做的插曲来看的。雷佳音让人黑不下去，但这剧本还是拉倒吧……,竹官碧,还行,9
105,超时空同居,好棒的一部爱情片啊，有喜剧有感动，无论时空怎么错乱，对的人终究会在一起,追风筝的人,推荐,9
106,超时空同居,搞笑又不尬，看到雷佳音本人就已经开心了，喜感满满，佟丽娅美美的，两人真搭,凡人,推荐,15
107,超时空同居,跟预期差不多233，男主换个人演绝对看不下去~~其实这个设定下即便定位是爱情喜剧，很多点也能拍得有意思。然而导演ppt思维，两段符号堆砌→时代差异，cos梗堆砌→致敬，整段MV似的嘻嘻哈哈→情感积累，外祖母悖论完全无视。多一星还是给小音的~~小音以后多拍电影，拍多了电视剧上大银幕总是用力过猛~~,八八十,较差,8
108,超时空同居,三星半吧，这两个演员的互动特别好，剧本问题出在两人感情的递进部分，上升过程太快了，概念越超现实这部分应该越现实，科技部分要么更真要么删掉，有一段感觉谷小焦的人设过于拜金了,赵启辰,还行,6
109,超时空同居,《费城实验》《危机边缘》时空融合，《环形使者》新旧自我更新记忆，《盗梦空间》陀螺，《甜蜜蜜》结局，还有一段各色大片尴尬乱入，《珍珠港》这种麦克贝烂片居然也在其中……想法是不错，但故事设定人物情感还能处理得再随便点吗？又像个没谈过恋爱的编剧作品，全靠演员魅力硬撑，看着辛苦,kylegun,较差,8
110,超时空同居,比我预期好很多。雷佳音挺搞笑的，丫丫真瘦，剧情还挺特别，戴眼镜的成熟版雷佳音好帅啊！！！第一次get到他的帅，后面有点小小的感动，看到女主爸爸哪里才明白两个时空的人相遇的意义，剧情不突兀，丫丫跟他演技都挺好的，客串的徐峥还有杨迪好搞笑啊，最后的彩蛋，单身狗惹你了?，hhh,小小吃货,推荐,22
111,超时空同居,题材比较新颖，笑点足，佟丽娅与雷佳音的搭配挺不错，不足的是结尾来得有点匆忙,橘猫,推荐,19
112,超时空同居,对于撞桥这件事释怀了，虽然设定一样，但故事走向完全不同（可惜的是它并没有把设定充分发挥，而我那个故事也必然不能再做了）。以及雷佳音太太太加分，我都想跟他谈恋爱了！,萨库拉,还行,8
113,超时空同居,对的人终究会相遇，即使时空改变，小焦和陆鸣，你们要在一起啊,雨后新茶,还行,24
114,超时空同居,不錯的概念，99年到18年，大概有機會在商業包裝之外寫出最現實主義的人心巨變。最後當然仍是蜻蜓點水的輕鬆商業小品，也不能苛求。雷佳音不錯,五色全味,还行,6
115,超时空同居,1、奇幻屌丝电影，完全看不到情感的变化就爱上了，一沾上钱感觉又不对了；2、可惜了创意，像雷佳音过去黑化那段就可以做成一个很好的犯罪悬疑片了，拿来谈恋爱可惜了。,叩歌,较差,14
116,超时空同居,预计会大面积好评，  不用去纠结时空逻辑……这事全世界都没搞清楚    但爱情核心有味道    雷佳音的贱 和 佟丽娅的率真美  有很好的碰撞,为虾米呀,推荐,14
117,超时空同居,处女作这个水准根本上意味着商业片整体能力的提升咯,文文周,推荐,8
118,超时空同居,现已加入想和雷佳音谈恋爱豪华后援会。丧极则萌，况且大头还自带突破土味情话油腻结界的清爽感，任何举动都带有无害的纯真。回头脸一板，立刻成了冷酷无情的霸总，演一个角色是一个角色。业务能力强又像丧猫黄日的极品男孩，真心实意是有了他令全片都成立了。【希望大头能看到这个真心实意的表白,路人Eita,推荐,10
119,超时空同居,两个演员都喜欢，故事跟有笑点的,怼怼怼就是你,推荐,8
120,超时空同居,浮躁欢脱，想象力和执行力稍欠，过度的喜剧效果导致的逻辑断链造成了尴尬的观感，人设的毛病算是通病，两个毫无感情基础的人要怎么在短时间内建立起足以应对转折的的感情真是个困扰编剧的难题，考虑到这一点的话，电影再怎么努力感动观众都是在耍流氓，同样具有童话性质的【水形物语】做得可是滴水不漏,Oasis,较差,11
121,超时空同居,两个忽然在不同时空的男女忽然开始有了联系，开了一个好头，心想终于把穿越玩儿出了点儿高级感，可是后来的设定又开始了狗屁不通模式，一个作男利用高科技把自己作没了。男女主人公好像在墙消失的瞬间就谈上了恋爱，真是尴尬，雷佳音作为99年的人，满口飙丧气、有料等近年来的网络用语，这样真的好吗？,影评人 杉姐,还行,6
122,超时空同居,好看的，大头和丫丫，喜欢,儒家颜路,推荐,21
123,超时空同居,雷佳音演喜剧很适合,花吖,还行,10
124,超时空同居,难得……竟然……出人意料……真的……还不错。。。。,余小岛,还行,5
125,超时空同居,原来豆干和花生米一起吃可以吃出鸡肉味。,Purple Ling,还行,13
126,超时空同居,真乐道有一种对幽默特别的整合能力，首映现场徐峥、雷佳音都很好笑，是完全不同的版型，却又都自然而然毫不用力，导致佟丽娅也完全自然的沉浸在一种幽默气质里，很是动人。,安小安,推荐,9
127,超时空同居,逻辑是存在非常多问题的，根本不能细想，但是我们百变小音演得真好，人抬戏，【甜蜜蜜】的致敬也有点感人,蚂蚁没问题,推荐,6
128,超时空同居,丫丫真的太美了，前夫哥好可爱,Tone调的悲伤,推荐,19
129,超时空同居,影片还挺有意思的，整体框架很有创意，雷佳音演的真不错，丫丫很漂亮,富兰克林,推荐,20
130,超时空同居,穿越时空版《甜蜜蜜》？二星半。,蹦跳跳的小洁,较差,6
131,超时空同居,我雷太可爱了。,十三,推荐,12
132,超时空同居,标记一下，在电影院看哭了。上次是甜蜜蜜，泪点都是相通的吧，结尾致敬了甜蜜蜜。观影途中几度欲点根烟，那个谁来着看电影抽烟胶片着火烧死了，冯玉祥吧。,深夜的阿斯伯格,力荐,2
133,超时空同居,光线又套路我：预告片很好看，好看的也只有预告片。雷佳音演技不错，佟丽娅只要不和陈思成同框，就一点儿都不土了。,紅豆生南京,还行,5
134,超时空同居,BUG还是蛮多的，比如两个人都穷得响当当，哪来的钱天天去花天酒地喝酒？但是雷佳音太讨喜了，佟丽娅也真的蛮美的，三星吧。,夏奈,还行,5
135,超时空同居,3.7星。出乎意料的还不错，雷佳音圈粉之作。“很好笑”+“小感动”。1.雷佳音搞笑时神似“白客”+“白展堂”，演冷酷总裁时居然让人想到朱亚文！这演技非常整容了！2.花生米+豆干一起吃有烧鸡的味道。3.徐峥陶虹的客串很有趣。4.九九年就别拿邓丽君的歌来卖情怀了吧。5.雷佳音佟丽娅也太配了！,what'swilliam,还行,6
136,超时空同居,搞笑轻松的爱情片，软科幻包裹着的都市情缘。少年还是大叔，这道恋爱选择题，给了一个科幻版的答案。雷佳音自带憨厚萌笑点，也就雷佟两人的土味情话不烦，换人演估计尬得不行。试问哪个少年不想要一个佟丽娅，试问哪个少女不想要一个刘昊然？雷佳音：中年版刘昊然了解一下。7分,诸葛不要·星,还行,3
137,超时空同居,丫丫超美的 雷佳音还挺适合这种蠢蠢的角色,空空的书包,推荐,4
138,超时空同居,两个男生错坐了我的位置（是的我又一个人看电影），然后往旁边移了个位置，断背山出来的时候其中一个忍不住小声说“断背山诶”，不好意思打扰你们咯,失控的小跳蛋！,力荐,3
139,超时空同居,好看,周冲,推荐,7
140,超时空同居,雷佳音还挺帅的演技也不错，佟丽娅很美，笑点也挺多。,酸菜小豆角,推荐,12
141,超时空同居,意外的好看，看得出是在认真的讲故事而不是一味的为了搞笑而搞笑，不错,逝去,推荐,14
142,超时空同居,冲着支持佟丽娅去的，看完之后爱上了雷佳音。表情丰富，表演到位！！！佟丽娅好美，看脸就好了。,小川叔,推荐,6
143,超时空同居,这么复杂的季节里，治愈一下很不错的捏。旁边女生哭的要抽过去了，笑的时候又响彻天际。,此A无码,力荐,7
144,超时空同居,非常精致的都市情爱题材，用喜剧做引拍得很是到位，再差一点点结尾的意思就完美了，能拍到很多自己。时光题材用好了就是有优势,朱古力,力荐,9
145,超时空同居,劇情不錯也滿搞笑的 近期不錯的電影,河堤上的貓,推荐,17
146,超时空同居,雷佳音饰演的两个角色都不错，一个非常接地气，萌。一个精英感还是有的。佟丽娅真没,抹茶冰淇淋?,还行,3
147,超时空同居,丫丫依旧很美，和大头哥很搭，竟然有点感动,simple,推荐,11
148,超时空同居,520看这个，在散场彩蛋听到影厅里一群女生嗷嗷粗暴乱叫，可惜我和我妈都不是单身哈哈哈哈哈哈。优秀国产爱情类型中的迷影电影。好想认识20年前，哦不，只要是拍《黄金大劫案》之前的雷佳音就可以了，然后把他掰弯。最大的Bug应该是1999年最红版本的《初恋的地方》来自王菲小姐的翻唱版本。,锐利修蕊,还行,2
