,影片名,评论内容,评论人,推荐星数,有用数
62,现在去见你,"这篇影评可能有剧透

                        穿越，不知道在多少部日韩电影里被多次的使用，无论是韩国电影《时间脱离者》，还是《明日的我与昨日的你约会》，或是《 时空恋旅人》，都在使用这种看似俗的不能再俗的情节，而在《现在去见你》里，时空的穿越让生活已成死灰的年轻爸爸重燃希望，让心情一直低落的儿子重拾母爱...

                        ?(展开)",小玩家,推荐,
63,现在去见你,"这篇影评可能有剧透

                        剧情脱离不了失忆 车祸老套的剧情，但是我还是很喜欢这部影片，影片中穿插了爱情，亲情，友情  。 友情部分可能表现的不是那么明显，但是如果没有洪九的助攻，他们两个可能就不会在一起的，结局最后 孙艺珍饰演的女主在以前写给儿子的话，每年都是洪九送给儿子的，没有洪九，也...

                        ?(展开)",禾禾禾禾禾苗苗,力荐,
64,现在去见你,"“一概通吃”。 韩国影片《现在去见你》根据日本作家市川拓司的小说《相约在雨季》改编，是由苏志燮与孙艺珍主演的奇幻爱情片，2018年3月14日于韩国上映。 影片开头讲的是一个童话，云国的企鹅妈妈趁着雨季坐上了雨滴列车，来到地面陪伴小企鹅（来到地球打了个响指）。雨季结束...

                        ?(展开)",留象鸣,推荐,
65,现在去见你,"我睡着了，感受不到那种好看。如果爱情，我更喜欢《人生果实》。可能看了大家评论，对这个片子期望有点高，还8分以上，所以。。。我睡着了。 不知道在讲什么，看不懂。什么都想表现，然后表现得又很作，什么梗都用上了。现在仔细想想，是不是前面评论的大神挖的坑。故意写很好...

                        ?(展开)",Ivy Hu,较差,
66,现在去见你,"这篇影评可能有剧透

                        日记的尾页写着，“我倾尽了所有的时间去爱了，生命无比精彩”，让一个人可以倾尽一生去爱一个人，电影总是那么美好，有多少人相信一见钟情，又有多少人愿意花一生的时间等待，每一次现实将我击败的时候就只能徜徉在光影的世界里。 你相信云国的世界吗？你相信一个梦能够穿越到...

                        ?(展开)",einverne,推荐,
67,现在去见你,"这篇影评可能有剧透

                        我像往常一样，打开豆瓣，翻看最新的电影资讯，阅读影评，看最近哪部电影稳居票房榜，哪部电影遭遇了滑铁卢，票房连员工工资都不够发，看的热血沸腾，激情澎湃，时而赞叹不已，时而哀其不幸。 值得一提的是史蒂文·斯皮尔伯格这位高产导演的《头号玩家》，科幻巨制，彩蛋频繁，...

                        ?(展开)",zibyu,推荐,
68,现在去见你,"这篇影评可能有剧透

                        这部影片放在母亲节看也是挺感动的，母亲真的可以为了你明知以后会死还是毅然决然选择你，知道以后会留你一人在这磨人的世上，就会提前教你如何照顾自己，如何照顾父亲。片子很新颖，以一个童话故事作为开头，母亲给了孩子一个念头:雨季的时候，母亲会从云之国来看你。正片以母...

                        ?(展开)",归我,推荐,
69,现在去见你,"这篇影评可能有剧透

                        一直都这样认为，电影是可以塑造价值观的一种巧妙的存在。 现在去见你，画风很唯美，整部电影都在情感的节奏上，最值得我欣赏的应该是他完美的运用了孩子的角色，是整部电影在爱情的基础上提升了高度，牵引着人们的情感，其次，使我惊喜的是那看似无厘头的出现与最后的解释给了...

                        ?(展开)",明ming,推荐,
70,现在去见你,"这篇影评可能有剧透

                        刚看完觉得虽然苏志燮帅到炸裂，但失忆车祸加上穿越的情节太狗血。后来仔细分析了一番，感觉事情并不简单。 孙艺珍时间线：暗恋苏志燮——接触苏志燮——苏志燮电话联系她——约会——苏志燮因病提分手——苏志燮去首尔找她——她出车祸——穿越到8年后知道了自己的结局——车...

                        ?(展开)",马马豆的小主银,力荐,
71,现在去见你,"这篇影评可能有剧透

                        本来就很喜欢孙艺珍欧尼，这个电影延续了之前一如既往的文艺风格，虽然还是那些老掉牙的套路，车祸，失忆，穿越但怎么把这些套路运用在一个文艺电影上不显得狗血无新意却好像又是另外一个学问。整个电影贯穿一个企鹅妈妈会在雨季来看企鹅儿子的故事，生活中的小惊喜，回忆中的...

                        ?(展开)",Invisibly?,力荐,
